image_name,insect_group,split,total length,head width,head length,inter ocular distance,right antenna length,left antenna length,thorax width,thorax length,abdomen width,abdomen length,intertegular distance,left hind wing length,right hind wing length,left hind wing width,right hind wing width,left fore wing length,right fore wing length,left fore wing width,right fore wing width,left hind leg length,left hind leg femur length,left hind leg tibia length,left hind leg tarsus length,right hind leg length,right hind leg femur length,right hind leg tibia length,right hind leg tarsus length
F.12836.jpg,lepidoptera,train,1207.12,187.99,91.54,,,,278.67,267.57,201.95,848.01,270.78,1368.62,1428.54,678.08,657.64,1657.35,1706.36,501.32,499.75,,,,,,,,
F.128564.jpg,lepidoptera,train,777.92,134.02,76.61,,642.93,662.1,304.85,375.28,79.83,326.04,,,,,,1311.64,,617.62,543.04,,,,,,,,
F.128681.jpg,lepidoptera,train,1765.25,240.54,130.44,190.05,690.26,1000.37,335.36,541.41,197.51,1093.39,371.46,1379.58,1385.66,892.44,785.07,1615.26,1541.26,796.42,780.57,,,175.89,,,,255.89,
F.128706.jpg,lepidoptera,train,,292.56,123.75,175.7,,488.48,443.95,560.46,,,458.76,1165.41,1245.65,824.1,749.88,1514.16,1527.09,846.55,869.41,,,,,,,,
F.128716.jpg,lepidoptera,train,1523.24,154.38,141.49,,881.29,924.44,474.34,396.38,365.86,985.38,433.18,1148.72,1142.68,863.26,727.92,1515.98,1510.74,783.24,809.78,,,,,,,,
F.128762.jpg,lepidoptera,train,1864.98,197.73,118.69,,844.1,593.38,320.97,480.93,168.84,1265.36,337.05,1295.28,1233.51,940.44,842.77,1557.77,1557.1,754.6,806.94,,,,,,,,
F.129084.jpg,lepidoptera,train,2009.66,354.39,200.77,220.57,1236.28,1031.18,736.97,673.09,417.63,1135.79,748.34,1489.8,1520.83,989.49,1007.05,2102.85,2042.49,844.41,847.33,,,,,,,207.29,374.45
F.129174.jpg,lepidoptera,train,2670.63,318.41,114.96,,1501.55,1133.16,643.39,813.39,433.61,1742.28,701.25,1744.02,1697.48,1287.65,1329.82,2474.32,2504.04,855.41,849.47,1141.6,304.61,396.39,440.6,,,,
F.129344.jpg,lepidoptera,train,1679.26,360.59,129.77,,948.5,764.51,530.92,555.63,372.24,993.86,541.0,1247.37,1277.2,921.38,940.31,1610.31,1636.82,811.71,824.03,,,,,,,,
F.129415.jpg,lepidoptera,train,1586.13,291.57,112.38,174.3,1029.9,956.79,503.21,570.36,211.29,903.39,525.37,1184.96,1140.7,770.52,828.99,1621.91,1514.68,777.6,733.81,729.45,216.39,185.07,328.0,1009.1,255.15,248.33,505.62
F.129437.jpg,lepidoptera,train,1059.79,421.89,161.79,,254.48,796.12,475.41,541.31,340.64,356.69,545.53,1216.02,1324.02,966.38,960.89,1577.5,1743.41,800.99,768.54,,,,,,,,
F.129520.jpg,lepidoptera,train,2305.57,398.32,151.54,,1061.44,866.47,769.94,846.33,564.97,1307.69,764.88,1638.59,1617.38,1247.35,1059.32,2222.18,2122.8,1086.96,1033.27,,,270.26,361.94,,,,
F.129521.jpg,lepidoptera,train,2101.41,333.21,104.23,,660.37,864.49,684.09,821.32,399.51,1175.86,682.79,1592.77,1547.67,1429.62,1253.04,2117.72,2093.35,1132.55,1153.57,,,,,1149.04,364.32,390.67,394.04
F.129639.jpg,lepidoptera,train,2500.72,397.07,169.11,251.95,168.29,1077.56,468.86,741.56,399.48,1590.05,629.81,1713.16,1831.47,1287.21,1272.42,2224.98,2246.52,1046.18,1121.39,,,,,,,,
F.129798.jpg,lepidoptera,train,1836.19,368.52,250.86,,623.76,266.23,581.82,604.09,340.08,981.24,501.66,1516.13,1423.75,1026.77,588.45,2060.31,1858.29,879.99,886.0,,,,,,,,
F.129885.jpg,lepidoptera,train,2030.62,375.02,129.74,215.44,,606.44,691.71,778.02,188.69,1122.85,724.47,,,,,2129.26,2138.63,874.53,867.47,,,,,,,,
F.129906.jpg,lepidoptera,train,2220.1,220.17,78.52,,,1161.09,443.43,812.86,572.64,1328.72,656.85,1907.27,1799.24,948.97,1034.97,2334.98,2328.11,1090.09,1051.03,,,,,873.39,415.78,290.57,167.05
F.129969.jpg,lepidoptera,train,2823.93,415.68,183.1,,1480.92,1189.98,813.23,910.04,473.9,1730.8,743.88,1882.72,1841.68,1518.03,1544.04,2554.18,2516.44,1267.36,1169.87,,,,,,,,
F.13006.jpg,lepidoptera,train,1266.78,200.07,108.03,136.56,834.64,951.25,284.31,195.24,231.2,963.51,343.04,1363.27,1313.91,749.18,723.83,1588.3,1150.6,567.21,662.72,,,,,,,,
F.130235.jpg,lepidoptera,train,2095.57,364.62,196.04,228.63,914.05,774.65,720.42,665.23,520.31,1234.3,699.47,1484.58,1384.4,1057.52,1020.9,2195.1,2099.85,970.81,942.69,,,,,,,,
F.130249.jpg,lepidoptera,train,1577.8,290.24,135.44,,665.38,890.94,589.08,638.51,428.05,803.85,498.29,1275.42,1360.27,819.81,924.7,1709.02,1816.34,739.29,783.38,,,,,,,196.3,286.31
F.130387.jpg,lepidoptera,train,1781.62,265.71,94.49,,784.43,736.59,740.4,684.78,736.62,1002.35,716.86,1584.12,1712.5,1095.29,957.19,2191.37,2224.61,1205.5,1185.06,,,296.23,350.98,,,,463.67
F.130448.jpg,lepidoptera,train,1456.22,223.67,81.32,,825.37,773.47,558.87,496.7,281.43,878.2,455.69,1379.56,1371.53,785.06,742.29,1851.1,1879.56,902.56,904.63,,,,,,,,
F.130514.jpg,lepidoptera,train,1381.24,240.64,68.19,164.01,828.49,826.72,445.83,474.98,366.32,838.07,431.32,1291.3,1330.4,792.32,818.66,1694.58,1687.52,843.04,806.85,,,,,,,,
F.130554.jpg,lepidoptera,train,,304.05,100.25,,702.24,182.04,396.14,543.62,,,436.38,1321.53,1298.41,837.57,772.84,1765.68,1794.21,920.13,874.19,,,,,,,,
F.130623.jpg,lepidoptera,train,1566.22,163.79,52.21,,823.8,798.39,518.92,523.45,446.02,990.55,539.34,1436.22,1416.69,955.59,927.34,2008.58,1967.13,1039.01,957.88,,,,299.75,,,,
F.130728.jpg,lepidoptera,train,1435.26,264.35,87.29,161.16,852.26,881.45,573.15,504.45,369.99,843.51,536.64,1475.71,1497.81,846.82,963.35,2077.82,2040.0,1022.48,994.5,820.42,233.67,278.99,307.75,,,,
F.130936.jpg,lepidoptera,train,1333.3,291.89,105.49,177.84,804.66,802.05,499.82,517.32,449.26,710.5,485.46,1256.32,1217.3,737.92,771.48,1710.77,1705.6,917.81,828.91,,,,,,,,
F.130944.jpg,lepidoptera,train,1409.16,271.65,84.86,173.66,,865.78,517.83,417.5,293.77,906.79,367.14,1325.54,1286.08,879.37,782.0,1828.84,1829.43,873.94,835.55,,,,,,,,
F.131108.jpg,lepidoptera,train,1719.78,196.29,57.21,,794.36,841.39,662.61,521.46,526.13,1141.12,624.15,1318.49,1291.96,796.49,722.78,1901.11,1917.74,750.7,765.85,,,,,,,212.25,268.05
F.131153.jpg,lepidoptera,train,1364.69,246.3,55.92,,791.07,781.42,621.68,515.92,323.16,792.85,622.25,1055.72,1046.19,660.05,610.77,1456.35,1504.66,637.94,635.07,,,,,720.39,315.58,224.35,180.46
F.131294.jpg,lepidoptera,train,1518.36,187.47,55.52,,366.96,,612.51,646.65,380.54,816.19,613.63,1232.68,1211.39,825.76,724.09,1622.76,1626.74,736.91,769.27,,,,,,,,
F.131512.jpg,lepidoptera,train,2026.8,258.42,97.64,196.9,657.88,890.62,703.39,715.17,539.2,1213.99,665.73,1398.86,1402.55,887.29,861.29,2120.93,2084.68,957.91,889.29,,,,,644.4,252.57,202.19,189.64
F.131528.jpg,lepidoptera,train,2212.22,263.65,133.7,,925.04,892.78,564.31,746.83,454.25,1331.69,518.7,1473.49,1401.54,856.66,934.9,2090.52,1942.68,958.17,995.4,,,,,,,,
F.131538.jpg,lepidoptera,train,2087.83,231.24,47.15,,475.78,699.0,715.79,755.11,604.42,1285.57,671.43,1496.64,1483.46,978.74,1029.97,2114.26,2306.86,1119.37,1172.84,,,381.34,288.6,,,279.11,288.15
F.131686.jpg,lepidoptera,train,,312.79,,,774.78,662.76,353.85,,232.24,933.71,462.11,,,,,2295.7,2169.23,1023.64,979.03,,,,,,,,
F.131814.jpg,lepidoptera,train,2190.66,338.07,124.08,,1088.34,1052.86,636.14,797.37,469.0,1269.21,685.49,1613.87,1549.68,1007.99,897.39,2131.86,2172.99,971.15,951.26,969.82,364.08,242.53,363.22,,,305.03,
F.131899.jpg,lepidoptera,train,1934.28,201.58,87.9,,955.09,942.48,692.91,688.45,380.65,1157.94,685.43,1591.7,1447.23,1200.71,975.49,2301.6,2075.94,1162.47,1105.46,,,245.35,538.29,,,329.52,487.75
F.131962.jpg,lepidoptera,train,1903.24,133.84,47.62,,1016.78,1022.25,697.25,662.03,418.12,1193.6,660.84,1594.92,1479.62,854.66,773.81,2090.17,2143.32,1026.37,1061.36,,,,,,,,
F.132129.jpg,lepidoptera,train,1792.21,299.49,136.09,193.49,937.3,902.02,627.74,644.47,524.25,1011.65,621.36,1589.84,1569.94,1037.01,851.72,2129.06,2094.46,1033.19,1030.84,,,,,,,,
F.132332.jpg,lepidoptera,train,1800.22,288.81,136.94,,959.7,960.19,632.54,605.67,426.81,1057.62,679.9,1332.22,1364.85,794.2,922.49,1909.04,1900.67,922.77,926.53,,,,,,,,
F.132483.jpg,lepidoptera,train,2217.61,127.45,199.36,,687.71,884.31,629.43,853.63,546.03,1164.62,634.3,1427.93,1450.56,1042.71,986.51,2104.77,2036.72,1089.91,1029.17,,,,,,,,
F.132571.jpg,lepidoptera,train,1984.72,281.91,136.18,,767.1,837.51,656.25,591.86,589.52,1256.67,606.3,1496.04,1495.54,946.46,961.92,2050.82,2101.51,1000.38,1013.7,,,,,,,,
F.132575.jpg,lepidoptera,train,1883.48,277.93,89.75,,870.89,952.71,597.9,655.28,512.64,1138.45,622.7,1481.93,1396.7,864.11,827.87,2054.75,2047.54,1033.05,994.21,,,,,,,,
F.132718.jpg,lepidoptera,train,2199.13,146.11,51.7,,953.29,764.9,292.21,803.31,304.33,1344.12,500.64,,,,,2250.84,2158.85,769.28,738.65,,,297.63,457.17,,,,
F.132728.jpg,lepidoptera,train,1947.96,188.8,92.62,,827.01,906.91,524.59,655.42,550.63,1199.92,528.95,1567.71,1551.18,1034.63,1014.36,2080.84,2132.62,1111.54,1099.28,,,,,,,,
F.132772.jpg,lepidoptera,train,2204.75,402.89,168.32,254.52,871.18,824.94,707.29,700.77,702.46,1335.66,667.78,1699.77,1631.46,1224.44,1027.94,2196.41,1985.98,1015.12,1067.28,,,,,,,,655.79
F.132821.jpg,lepidoptera,train,2211.72,369.97,139.82,199.88,1251.74,1148.22,695.5,727.85,659.82,1344.04,781.53,1536.28,1465.16,992.37,904.81,1919.16,1783.54,992.48,892.54,,,,,,,327.88,364.99
F.132909.jpg,lepidoptera,train,1806.14,288.72,169.41,183.75,879.73,917.2,585.94,564.79,475.18,1071.94,563.28,1421.32,1394.69,1000.63,918.85,1784.87,1806.78,903.65,881.22,,,,,,,,
F.133056.jpg,lepidoptera,train,,292.16,,170.97,876.93,1056.16,578.55,,413.47,910.98,600.74,1522.24,1516.19,884.32,966.96,2136.77,2161.95,1035.55,1040.24,,,,,,,,
F.133233.jpg,lepidoptera,train,1433.49,217.92,121.66,127.8,737.7,677.85,324.26,423.54,211.78,888.29,322.13,1208.14,1226.47,728.27,645.59,1585.81,1605.89,766.6,740.63,632.64,207.07,209.27,216.3,,,,
F.133297.jpg,lepidoptera,train,,318.32,146.77,187.71,874.56,621.58,664.98,759.34,,,624.38,1676.01,1621.82,996.84,906.07,2100.38,2019.7,1013.92,1004.79,1204.54,310.38,487.7,406.46,1342.22,337.42,510.48,494.32
F.133381.jpg,lepidoptera,train,2253.91,317.51,163.99,197.61,795.31,816.17,669.95,648.19,536.54,1441.73,605.93,1620.79,1660.59,1025.67,1156.59,2272.21,2238.7,1090.28,1034.68,,,,,,,,
F.133417.jpg,lepidoptera,train,1827.04,309.07,152.6,197.06,650.79,900.13,584.92,619.85,414.31,1054.59,618.45,1448.81,1455.49,911.45,907.6,1964.51,1950.16,958.81,894.52,,,,,,,237.31,241.34
F.133826.jpg,lepidoptera,train,1743.86,318.38,201.52,169.95,730.65,994.67,592.1,674.29,580.25,868.04,617.17,1527.46,1512.97,992.67,957.75,1911.89,1886.45,961.92,957.27,,,,,,,221.66,212.11
F.13389.jpg,lepidoptera,train,1017.5,,79.07,,614.7,631.13,215.41,187.71,177.36,750.72,224.23,1000.99,1009.74,550.91,521.13,1161.12,1181.26,412.42,391.45,,,,,,,,
F.133914.jpg,lepidoptera,train,2091.32,316.27,138.59,189.58,656.78,894.15,662.28,659.44,612.76,1293.29,607.33,1442.73,1284.88,981.3,992.8,2019.52,1798.99,973.14,909.4,,,,,,,,
F.133986.jpg,lepidoptera,train,1723.16,304.04,182.66,200.22,616.04,878.9,618.13,671.72,512.17,868.78,554.37,1512.47,1455.91,1062.01,1045.56,2004.06,2078.69,1037.55,1022.57,,,,,,,,
F.134060.jpg,lepidoptera,train,1809.57,264.84,102.45,,902.06,636.84,617.48,662.86,384.53,1044.26,616.39,1454.35,1446.75,970.85,988.82,1939.06,2006.07,952.0,957.3,,,228.46,330.23,,,586.56,409.02
F.134068.jpg,lepidoptera,train,2028.69,317.78,104.44,210.84,636.26,787.48,633.08,639.89,377.95,1284.36,640.43,,1160.04,,403.9,2058.5,1929.62,777.3,,,,,,,,,
F.13417.jpg,lepidoptera,train,1465.97,216.53,91.68,134.23,1102.98,749.92,345.27,283.84,291.51,1090.45,352.58,1492.79,1530.11,630.81,903.62,1628.07,1714.96,554.63,571.96,,,,,,,,
F.134323.jpg,lepidoptera,train,1396.05,159.93,84.5,,,550.96,325.09,449.43,250.25,862.12,371.28,,,,,1418.28,1462.32,616.3,831.29,,,,,587.8,133.87,143.95,309.98
F.134469.jpg,lepidoptera,train,1308.1,364.91,137.34,,,,527.88,556.22,295.96,614.54,617.12,1176.47,1255.39,760.65,717.07,1429.98,1416.13,642.73,645.9,,,,,,,,
F.134495.jpg,lepidoptera,train,1966.66,185.41,75.68,,842.28,843.33,500.41,707.96,417.34,1183.02,518.28,,,,,2207.94,2102.31,743.96,645.11,,,,,,,,
F.134514.jpg,lepidoptera,train,2608.96,419.87,180.11,270.7,1382.53,1341.78,725.24,945.67,461.24,1483.19,841.97,1788.01,1622.83,1047.12,996.34,2429.09,2545.73,900.08,914.0,,,319.32,447.55,,,349.86,532.31
F.135344.jpg,lepidoptera,train,1033.54,182.26,87.01,114.8,497.87,476.75,319.63,340.82,265.28,605.71,311.15,836.33,854.94,647.37,617.16,1046.49,1138.54,502.26,497.12,,,,,,,,
F.135420.jpg,lepidoptera,train,2143.09,374.71,187.02,200.21,1069.93,1097.41,777.48,899.83,488.8,1056.23,748.42,1524.64,1500.26,1111.77,915.95,2014.73,1816.85,931.65,902.17,,,,,,,,
F.135467.jpg,lepidoptera,train,,333.51,146.13,241.15,618.57,743.9,805.83,1120.58,,,747.12,,,,,1753.42,1860.11,976.91,1043.67,,,,,,,,
F.135479.jpg,lepidoptera,train,,279.89,71.07,198.26,743.24,,674.83,823.78,,,607.18,,,,,1197.81,1283.21,733.13,667.49,,,,,,,,
F.135547.jpg,lepidoptera,train,1489.0,285.58,120.32,182.13,702.47,367.84,603.92,556.01,396.97,812.67,564.5,1164.87,1176.95,870.81,747.63,1514.61,1472.9,732.47,704.83,,,,,,,258.06,244.83
F.135713.jpg,lepidoptera,train,2031.05,333.61,130.57,219.86,1072.37,1071.08,672.94,734.33,498.88,1166.15,712.32,1725.82,1709.02,1061.81,1034.18,2358.06,2301.34,1159.76,1115.19,,,,,,,302.94,293.81
F.135718.jpg,lepidoptera,train,1849.81,298.06,159.99,190.98,941.04,941.92,595.19,620.6,377.05,1069.22,530.72,1409.39,1386.14,913.33,852.56,1930.6,1917.61,893.71,867.8,,,516.08,325.85,,,,
F.135971.jpg,lepidoptera,train,1945.66,314.19,151.55,220.61,1015.89,958.53,713.63,713.1,704.38,1081.01,701.63,1357.51,1350.4,937.73,1009.26,1868.97,1818.3,871.48,845.52,,,,,,,,
F.136110.jpg,lepidoptera,train,1736.31,182.78,51.52,,839.46,,689.36,631.43,471.1,1053.37,699.92,1237.93,1222.79,896.37,856.78,1656.91,1601.47,820.28,778.19,,,,,,,,
F.136191.jpg,lepidoptera,train,1788.04,267.53,120.58,,924.71,960.18,621.09,636.06,444.93,1031.4,633.3,1452.89,1269.05,913.07,917.12,1845.33,1733.21,866.11,822.71,,,,,,,,
F.136300.jpg,lepidoptera,train,1494.16,248.12,81.73,,606.77,685.05,514.11,512.97,483.18,899.46,550.53,1016.65,1167.94,785.55,779.69,1417.87,1526.07,791.25,754.97,,,,,,,,
F.136301.jpg,lepidoptera,train,1323.76,253.65,97.64,,698.47,301.36,675.54,635.96,472.75,590.16,691.5,1375.9,1282.21,797.88,815.27,1672.76,1710.45,851.6,808.49,,,,,,,,
F.136420.jpg,lepidoptera,train,1708.84,272.31,109.15,,888.2,873.97,592.28,623.55,600.37,976.14,632.83,1298.18,1282.23,948.83,802.26,1601.53,1586.87,877.35,857.21,,,,,,,,
F.136480.jpg,lepidoptera,train,1662.07,198.2,52.39,,654.14,724.51,607.35,561.71,569.55,1047.98,628.98,1285.05,1362.07,900.61,819.29,1701.92,1662.65,882.57,866.0,,,,,,,,
F.136578.jpg,lepidoptera,train,1663.12,284.48,98.45,173.37,,,507.69,590.16,489.71,974.52,473.26,1453.55,1442.53,987.51,1014.03,1744.92,1700.53,871.18,876.9,,,,238.51,,,,
F.136601.jpg,lepidoptera,train,,270.92,,,,805.81,566.13,,472.11,914.32,525.21,1363.39,1330.34,858.2,806.43,1739.7,1804.67,760.06,791.27,,,,,,,,
F.136709.jpg,lepidoptera,train,1840.56,246.27,92.31,,,705.67,619.68,565.21,445.68,1183.03,565.67,1375.53,1341.02,792.14,747.34,1733.26,1827.08,819.96,816.59,,,,,,,268.72,372.3
F.136779.jpg,lepidoptera,train,1532.43,215.36,80.75,,402.89,442.06,489.95,472.15,500.35,979.53,555.95,1400.74,1235.87,747.8,824.01,1694.08,1613.78,761.91,785.03,,,,,762.65,292.23,203.3,267.11
F.136814.jpg,lepidoptera,train,1753.82,196.86,74.22,,708.0,817.38,540.83,587.09,506.01,1092.5,579.15,1331.14,1310.73,884.7,1047.03,1725.87,1690.63,830.47,834.69,,,,,,,,
F.136831.jpg,lepidoptera,train,1536.96,268.73,98.49,180.11,844.81,786.96,303.83,556.52,454.82,881.96,407.05,1499.54,1536.26,955.41,841.08,1821.54,1785.97,867.73,837.81,,,,,,,,
F.136895.jpg,lepidoptera,train,1560.17,260.84,104.75,,,424.88,321.38,588.47,413.87,866.95,522.99,1400.0,1454.23,951.5,978.75,1733.2,1754.35,851.19,846.35,878.32,229.73,298.53,350.06,,,,
F.137017.jpg,lepidoptera,train,1680.3,268.25,101.95,,508.12,632.49,613.1,538.04,344.11,1040.3,564.43,1508.18,1642.05,1016.23,1104.14,1939.61,1907.03,852.36,881.69,,,,,,,,
F.137018.jpg,lepidoptera,train,1537.75,165.27,99.4,,463.32,564.26,499.25,511.69,446.71,926.66,517.65,1372.38,1315.04,971.83,871.81,1847.86,1780.2,875.87,882.34,,,,264.9,,,,314.3
F.137053.jpg,lepidoptera,train,1627.64,272.93,136.37,,851.3,741.0,601.24,618.94,484.7,872.33,603.85,1366.96,1286.37,998.6,999.83,1691.75,1685.15,811.91,835.69,,,,265.77,,,,270.8
F.137231.jpg,lepidoptera,train,1902.87,304.9,124.8,,984.42,953.25,516.59,602.99,470.5,1175.08,577.67,1608.52,1597.07,1045.38,913.9,2031.59,2037.64,1039.58,959.92,,,,,,,,
F.14178.jpg,lepidoptera,train,1180.45,195.23,73.31,112.44,1048.89,914.36,338.61,317.79,250.46,789.34,313.44,1368.86,1456.98,682.68,708.43,1750.04,1722.63,512.05,498.55,,,,,,,,
F.14454.jpg,lepidoptera,train,1202.34,202.2,112.24,,752.17,,329.1,297.39,223.44,792.71,342.59,1246.18,1278.63,,487.82,1417.53,1410.79,467.38,476.63,,,,,,,,
F.14612.jpg,lepidoptera,train,745.9,126.22,80.63,,676.78,686.53,,260.34,116.58,404.93,210.81,815.42,856.46,340.08,403.44,1115.46,1101.82,320.01,331.66,,,,,,,,
F.14625.jpg,lepidoptera,train,692.25,124.61,85.34,,,,,217.37,117.75,389.54,225.0,786.25,792.94,199.21,230.6,977.28,1016.72,318.16,291.92,,,,,,,,
F.15134.jpg,lepidoptera,train,672.73,119.04,69.89,81.99,,,157.69,215.33,138.53,387.51,216.29,,783.72,257.87,308.1,884.33,948.45,251.31,247.29,,,,,,,,
F.15419.jpg,lepidoptera,train,623.6,111.94,75.18,,267.7,,149.66,215.84,103.45,332.58,196.98,710.23,713.16,250.82,218.28,898.13,904.74,290.83,244.91,,,,,,,,
F.15638.jpg,lepidoptera,train,605.07,111.1,79.4,,,,136.43,180.03,103.2,345.64,167.9,650.05,654.31,177.14,185.09,792.4,772.15,228.79,230.9,,,,,,,,
F.15683.jpg,lepidoptera,train,,122.93,,83.4,428.36,220.54,155.03,,86.91,421.31,186.04,728.24,629.57,352.6,283.5,860.4,865.01,247.94,232.9,,,,,,,,
F.15686.jpg,lepidoptera,train,626.48,110.49,75.09,75.17,570.64,552.29,174.18,134.82,94.89,416.58,169.47,605.34,647.7,231.37,190.27,739.92,778.11,226.34,218.57,,,,,,,,
F.15688.jpg,lepidoptera,train,662.91,108.42,70.84,80.3,523.96,542.42,155.63,201.36,86.45,390.7,193.88,688.89,678.53,236.44,303.41,809.4,830.22,250.9,259.37,,,,,,,,
F.16234.jpg,lepidoptera,train,652.93,112.93,69.84,86.5,479.55,511.23,191.94,151.22,163.03,431.87,207.9,680.93,685.14,184.45,172.27,855.76,828.48,229.59,231.38,,,,,,,,
F.16667.jpg,lepidoptera,train,,,,,496.56,,164.33,,99.22,331.15,168.21,520.51,550.3,145.4,116.8,683.95,667.33,196.5,167.38,,,,,,,,
F.17668.jpg,lepidoptera,train,843.04,,58.18,,,579.43,219.24,233.18,174.5,551.68,224.69,725.03,735.08,293.99,287.37,970.75,974.93,312.73,312.28,,,,,,,,
F.17711.jpg,lepidoptera,train,774.22,127.99,64.71,,636.33,631.27,158.03,200.48,91.62,509.03,157.94,753.58,739.01,284.09,293.75,952.3,968.1,278.92,268.0,,,,,,,,
F.17806.jpg,lepidoptera,train,695.15,130.0,66.17,99.95,285.52,587.31,209.87,142.8,158.63,486.19,223.33,795.4,791.39,253.99,257.6,1019.9,1086.55,262.86,268.36,,,,,,,,
F.17871.jpg,lepidoptera,train,509.13,98.32,74.36,,529.01,514.31,138.14,141.83,119.41,292.94,183.0,572.43,526.34,179.64,178.37,719.82,723.66,192.51,211.52,,,,,,,,
F.17877.jpg,lepidoptera,train,529.68,114.46,79.13,,515.17,533.51,175.97,188.02,97.73,262.52,186.11,598.85,613.92,199.18,193.61,751.57,742.95,206.99,215.85,,,,,,,,
F.17878.jpg,lepidoptera,train,495.29,94.73,52.75,,276.22,415.36,112.06,106.61,85.3,335.92,148.27,470.56,492.86,115.81,112.25,619.79,564.55,152.86,165.33,,,,,,,,
F.18098.jpg,lepidoptera,train,1156.93,201.48,115.31,144.68,1043.58,1065.24,264.39,290.32,193.14,751.3,324.44,1242.25,1249.52,485.52,577.09,1555.92,1507.26,503.73,505.15,,,,,,,,
F.18598.jpg,lepidoptera,train,733.0,109.09,81.62,,413.64,,180.81,185.62,112.67,465.75,187.84,754.91,,186.88,181.74,853.66,923.27,211.6,213.93,,,,,,,,
F.18702.jpg,lepidoptera,train,776.46,161.58,75.22,,816.89,842.92,208.02,281.61,182.9,419.63,267.19,1080.55,1083.03,363.96,285.15,1332.38,1347.55,340.41,293.43,,,,,,,,
F.19286.jpg,lepidoptera,train,1159.84,184.72,148.47,145.13,,875.26,202.03,324.15,234.83,687.23,283.55,1308.27,1341.54,,592.78,1586.63,1644.93,498.49,504.2,,,,,,,,
F.19297.jpg,lepidoptera,train,1136.87,160.32,108.21,,967.66,993.28,,246.62,189.62,782.03,304.98,1388.82,1407.22,535.87,557.46,1660.85,1649.17,495.94,486.54,,,,,,,,
F.19335.jpg,lepidoptera,train,983.13,176.12,105.36,124.59,,838.26,241.65,323.18,182.59,554.59,327.39,1294.26,1286.45,,532.06,1507.34,1523.36,489.78,486.83,,,,,,,,
F.31343.jpg,lepidoptera,train,1402.84,234.58,99.54,165.23,809.04,905.79,435.75,405.65,264.11,897.65,504.84,1020.82,1015.71,820.09,859.54,1348.88,1326.18,580.46,585.84,,,,,,,,
F.31454.jpg,lepidoptera,train,1201.4,240.29,83.22,140.4,279.03,778.69,445.86,389.36,265.83,728.82,430.45,1100.74,1096.36,773.6,817.63,1527.85,1488.74,655.83,682.68,,,,,,,,
F.31656.jpg,lepidoptera,train,1654.89,210.64,109.65,,762.68,730.67,683.37,484.91,511.65,1060.33,444.88,1404.83,1460.32,1123.34,1127.98,1946.99,1966.35,807.32,809.16,,,,,,,,
F.31741.jpg,lepidoptera,train,1476.96,234.04,129.34,148.19,842.64,813.72,495.33,476.38,134.9,871.23,419.29,1114.78,1039.62,875.8,933.88,1508.49,1540.1,761.38,761.94,,,,,,,,
F.31777.jpg,lepidoptera,train,1317.51,249.6,124.77,152.85,801.58,791.15,475.15,481.81,368.73,710.93,384.68,1017.44,1049.39,868.3,849.5,1396.78,1402.28,742.17,736.38,,,,,,,,
F.31800.jpg,lepidoptera,train,1343.04,122.36,92.55,,,828.62,442.64,495.7,316.84,754.79,471.52,1225.46,1256.67,956.26,984.35,1551.44,1598.03,790.37,789.76,,,,,,,,
F.31824.jpg,lepidoptera,train,1630.06,267.0,132.45,,1000.99,956.29,523.46,597.91,355.09,899.7,512.01,1182.88,1254.32,955.31,995.82,1635.25,1716.7,753.98,754.23,,,,,,,,
F.31851.jpg,lepidoptera,train,1412.43,259.83,151.85,161.97,904.59,991.18,583.1,531.86,322.7,728.72,402.36,1080.26,1100.96,902.28,950.1,1568.41,1640.12,706.2,732.27,,,,,,,,
F.32073.jpg,lepidoptera,train,1538.54,297.6,146.26,184.87,1052.89,1045.6,563.51,594.76,350.08,797.52,591.32,1310.78,1305.83,1102.07,1078.84,1797.0,1824.33,788.95,777.54,,,,,,,,
F.32272.jpg,lepidoptera,train,1389.94,254.98,121.73,174.67,805.25,851.27,575.15,505.1,393.19,763.1,536.81,1175.36,1170.6,874.31,902.77,1531.05,1535.28,738.32,732.26,,,,,,,,
F.32341.jpg,lepidoptera,train,1416.5,261.15,151.66,168.47,966.05,854.67,491.51,502.64,380.3,762.2,516.57,1127.24,1105.11,891.72,865.57,1490.51,1473.05,697.91,696.22,,,,,,,,
F.32385.jpg,lepidoptera,train,1372.92,199.32,93.26,,875.73,814.26,467.01,449.47,339.1,830.19,433.07,1285.1,1316.75,970.93,928.0,1733.8,1709.93,791.75,779.36,,,,,,,,
F.32653.jpg,lepidoptera,train,1520.43,285.16,176.62,158.17,1036.7,988.55,553.4,468.16,402.71,875.65,589.31,1114.29,1144.23,965.49,941.4,1569.13,1594.23,748.71,778.59,,,,,,,,
F.32848.jpg,lepidoptera,train,1776.32,267.08,172.24,,970.74,822.73,686.7,520.68,399.85,1083.4,703.86,1316.08,1405.32,1151.18,1146.09,1798.29,1796.81,762.54,790.44,,,,,,,,
F.32863.jpg,lepidoptera,train,1880.8,214.66,129.35,,824.33,461.91,650.07,659.64,443.05,1091.82,637.03,1333.06,1313.7,1197.55,,1886.46,1870.05,845.52,860.74,,,,,,,,
F.33093.jpg,lepidoptera,train,1623.04,272.59,110.33,171.65,,,492.68,514.12,369.24,998.6,539.98,1106.33,1143.64,810.68,821.52,1451.36,1522.41,670.58,659.52,,,,,,,,
